Time,Voltage,Voltage_0,Voltage_1
21:25.0,0.20185,0.210048,0.492789
21:25.1,0.202869,0.215141,0.492789
21:25.2,0.208981,0.215141,0.492789
21:25.3,0.256353,0.189677,0.528429
21:25.4,0.211528,0.184584,0.441875
21:25.5,0.205925,0.215141,0.528429
21:25.6,0.173835,0.215141,0.487698
21:25.7,0.206944,0.215141,0.487698
21:25.8,0.225281,0.199862,0.502972
21:25.9,0.191153,0.210048,0.513155
21:26.0,0.194209,0.210048,0.502972
21:26.1,0.193191,0.210048,0.492789
21:26.2,0.192681,0.210048,0.482606
21:26.3,0.195738,0.215141,0.482606
21:26.4,0.204397,0.204955,0.49788
21:26.5,0.194719,0.210048,0.482606
21:26.6,0.188606,0.210048,0.482606
21:26.7,0.206944,0.210048,0.462241
21:26.8,0.199813,0.210048,0.502972
21:26.9,0.18606,0.210048,0.467332
21:27.0,0.223244,0.210048,0.492789
21:27.1,0.188606,0.220234,0.492789
21:27.2,0.208981,0.220234,0.49788
21:27.3,0.174344,0.215141,0.502972
21:27.4,0.211528,0.215141,0.492789
21:27.5,0.186569,0.225327,0.49788
21:27.6,0.200322,0.210048,0.472423
21:27.7,0.204906,0.23042,0.49788
21:27.8,0.192681,0.210048,0.482606
21:27.9,0.199813,0.225327,0.492789
21:28.0,0.195738,0.215141,0.472423
21:28.1,0.211019,0.215141,0.482606
21:28.2,0.175363,0.215141,0.482606
21:28.3,0.21,0.225327,0.467332
21:28.4,0.209491,0.210048,0.467332
21:28.5,0.179438,0.225327,0.508063
21:28.6,0.224262,0.215141,0.467332
21:28.7,0.192681,0.19477,0.513155
21:28.8,0.190134,0.199862,0.528429
21:28.9,0.188606,0.189677,0.49788
21:29.0,0.213566,0.19477,0.487698
21:29.1,0.217131,0.215141,0.441875
21:29.2,0.184022,0.225327,0.487698
21:29.3,0.212037,0.215141,0.508063
21:29.4,0.176381,0.215141,0.508063
21:29.5,0.209491,0.235513,0.452058
21:29.6,0.213566,0.225327,0.472423
21:29.7,0.211019,0.225327,0.487698
21:29.8,0.18606,0.225327,0.508063
21:29.9,0.189116,0.215141,0.543703
21:30.0,0.190644,0.210048,0.482606
21:30.1,0.222225,0.215141,0.426601
21:30.2,0.176381,0.215141,0.49788
21:30.3,0.200322,0.204955,0.528429
21:30.4,0.194719,0.210048,0.462241
21:30.5,0.214584,0.215141,0.452058
21:30.6,0.179947,0.210048,0.482606
21:30.7,0.21764,0.215141,0.482606
21:30.8,0.193191,0.184584,0.518246
21:30.9,0.184022,0.215141,0.538612
21:31.0,0.213566,0.215141,0.508063
21:31.1,0.179438,0.204955,0.508063
21:31.2,0.189116,0.215141,0.508063
21:31.3,0.204906,0.215141,0.472423
21:31.4,0.186569,0.199862,0.492789
21:31.5,0.198284,0.210048,0.487698
21:31.6,0.179947,0.220234,0.513155
21:31.7,0.198284,0.215141,0.492789
21:31.8,0.175363,0.220234,0.502972
21:31.9,0.18555,0.220234,0.508063
21:32.0,0.167213,0.225327,0.523337
21:32.1,0.1774,0.215141,0.528429
21:32.2,0.163647,0.23042,0.487698
21:32.3,0.181475,0.204955,0.543703
21:32.4,0.175363,0.215141,0.492789
21:32.5,0.202359,0.204955,0.492789
21:32.6,0.196247,0.199862,0.49788
21:32.7,0.194719,0.199862,0.477515
21:32.8,0.184022,0.184584,0.467332
21:32.9,0.189625,0.19477,0.462241
21:33.0,0.193191,0.215141,0.492789
21:33.1,0.196756,0.215141,0.508063
21:33.2,0.172816,0.215141,0.492789
21:33.3,0.167213,0.215141,0.502972
21:33.4,0.168232,0.225327,0.492789
21:33.5,0.196756,0.23042,0.518246
21:33.6,0.190644,0.215141,0.492789
21:33.7,0.198284,0.204955,0.472423
21:33.8,0.206434,0.215141,0.49788
21:33.9,0.198794,0.204955,0.482606
21:34.0,0.208981,0.199862,0.452058
21:34.1,0.202869,0.215141,0.508063
21:34.2,0.200322,0.210048,0.492789
21:34.3,0.199813,0.210048,0.492789
21:34.4,0.199813,0.210048,0.492789
21:34.5,0.198794,0.215141,0.487698
21:34.6,0.198284,0.215141,0.487698
21:34.7,0.198794,0.210048,0.487698
21:34.8,0.199303,0.210048,0.487698
21:34.9,0.199813,0.210048,0.487698
21:35.0,0.199813,0.210048,0.487698
21:35.1,0.199303,0.210048,0.487698
21:35.2,0.198794,0.210048,0.487698
21:35.3,0.198794,0.210048,0.487698
21:35.4,0.198794,0.210048,0.487698
21:35.5,0.199303,0.210048,0.487698
21:35.6,0.198794,0.210048,0.487698
21:35.7,0.198284,0.210048,0.487698
21:35.8,0.198794,0.210048,0.487698
21:35.9,0.199303,0.210048,0.487698
21:36.0,0.200831,0.210048,0.487698
21:36.1,0.200831,0.210048,0.487698
21:36.2,0.196756,0.210048,0.492789
21:36.3,0.198284,0.210048,0.492789
21:36.4,0.198794,0.210048,0.487698
21:36.5,0.198794,0.210048,0.487698
21:36.6,0.198794,0.210048,0.487698
21:36.7,0.198284,0.210048,0.487698
21:36.8,0.199303,0.210048,0.487698
21:36.9,0.199303,0.210048,0.487698
21:37.0,0.198794,0.210048,0.487698
21:37.1,0.198284,0.210048,0.487698
21:37.2,0.198794,0.210048,0.487698
21:37.3,0.199813,0.210048,0.487698
21:37.4,0.199303,0.210048,0.487698
21:37.5,0.198794,0.210048,0.487698
21:37.6,0.198794,0.210048,0.487698
21:37.7,0.198284,0.210048,0.487698
21:37.8,0.198794,0.215141,0.487698
21:37.9,0.199813,0.210048,0.487698
21:38.0,0.199813,0.210048,0.487698
21:38.1,0.198284,0.210048,0.487698
21:38.2,0.199303,0.210048,0.487698
21:38.3,0.198284,0.210048,0.482606
21:38.4,0.200322,0.210048,0.487698
21:38.5,0.199813,0.210048,0.487698
21:38.6,0.199813,0.210048,0.487698
21:38.7,0.199303,0.210048,0.487698
21:38.8,0.198794,0.210048,0.487698
21:38.9,0.199303,0.210048,0.487698
21:39.0,0.200322,0.210048,0.487698
21:39.1,0.199813,0.210048,0.487698
21:39.2,0.199303,0.210048,0.487698
21:39.3,0.199813,0.210048,0.487698
21:39.4,0.198794,0.210048,0.487698
21:39.5,0.199813,0.210048,0.487698
21:39.6,0.199813,0.210048,0.487698
21:39.7,0.199813,0.210048,0.487698
21:39.8,0.198794,0.210048,0.487698
21:39.9,0.198794,0.210048,0.487698
21:40.0,0.199813,0.210048,0.487698
21:40.1,0.199303,0.210048,0.487698
21:40.2,0.198794,0.210048,0.487698
21:40.3,0.198284,0.210048,0.487698
21:40.4,0.198284,0.210048,0.487698
21:40.5,0.198284,0.210048,0.487698
21:40.6,0.198794,0.210048,0.487698
21:40.7,0.198794,0.210048,0.487698
21:40.8,0.198794,0.210048,0.487698
21:40.9,0.200322,0.210048,0.487698
21:41.0,0.200831,0.210048,0.487698
21:41.1,0.198794,0.210048,0.487698
21:41.2,0.198794,0.210048,0.487698
21:41.3,0.201341,0.210048,0.487698
21:41.4,0.200322,0.210048,0.487698
21:41.5,0.199813,0.210048,0.487698
21:41.6,0.199813,0.210048,0.487698
21:41.7,0.199813,0.210048,0.487698
21:41.8,0.199813,0.210048,0.487698
21:41.9,0.199813,0.210048,0.487698
21:42.0,0.200322,0.210048,0.487698
21:42.1,0.199813,0.210048,0.487698
21:42.2,0.199303,0.210048,0.487698
21:42.3,0.198794,0.210048,0.487698
21:42.4,0.199813,0.210048,0.487698
21:42.5,0.199813,0.210048,0.487698
21:42.6,0.200831,0.210048,0.487698
21:42.7,0.199813,0.210048,0.487698
21:42.8,0.200831,0.210048,0.487698
21:42.9,0.200322,0.210048,0.487698
21:43.0,0.198794,0.210048,0.487698
21:43.1,0.199303,0.210048,0.487698
21:43.2,0.198794,0.210048,0.487698
21:43.3,0.208981,0.210048,0.482606
21:43.4,0.204397,0.210048,0.482606
21:43.5,0.197775,0.215141,0.492789
21:43.6,0.197775,0.215141,0.492789
21:43.7,0.198794,0.210048,0.487698
21:43.8,0.197775,0.210048,0.487698
21:43.9,0.199303,0.210048,0.487698
21:44.0,0.198794,0.210048,0.487698
21:44.1,0.200322,0.215141,0.487698
21:44.2,0.199813,0.210048,0.487698
